uniprot_id,iso_id,uniprot_length,source,from,to,template,qmean,qnorm,seq_id,seq_cov
Q9H0K1,,926,SWISSMODEL,13,344,5ezv.1.A,-1.9189840754,0.7077172219,44.817073822,0.357451
Q9H0K4,,717,SWISSMODEL,198,692,7jtk.1.K,-4.8432022406,0.619104245,32.7102813721,0.688982
Q9H0K6,Q9H0K6-1,701,SWISSMODEL,235,700,5kkp.1.A,-1.7922397008000002,0.7126047597,31.2643680573,0.663338
Q9H0M5,,742,SWISSMODEL,193,531,5v3m.1.C,-4.5348075457,0.6157189677,47.40259552,0.455526
Q9H0N0,,254,SWISSMODEL,11,176,5lef.1.A,-1.6355072739,0.7083373907,89.3617019653,0.649606
Q9H0Q0,,323,SWISSMODEL,1,323,6yjj.1.A,-1.393652536,0.7262954233000001,80.4953536987,0.996904
Q9H0Q3,Q9H0Q3-1,95,SWISSMODEL,24,90,2jo1.1.A,-3.6837982017,0.5414120759000001,53.7313423157,0.694737
Q9H0R5,Q9H0R5-1,595,SWISSMODEL,5,586,6k1z.1.A,0.1158899022,0.7676161732,87.5426635742,0.976471
Q9H0R6,Q9H0R6-1,528,SWISSMODEL,1,503,4wj3.1.A,-2.6286551579,0.6850543377,41.719078064,0.950758
Q9H0T7,Q9H0T7-1,212,SWISSMODEL,14,184,5szh.1.B,-1.6355981048000001,0.7083055711,34.1836738586,0.801887
Q9H0U9,,437,SWISSMODEL,220,410,5day.1.A,-2.0021255575,0.7003528374,34.031414032,0.434783
Q9H0V9,Q9H0V9-1,348,SWISSMODEL,49,298,2dup.1.A,-0.6166964111000001,0.7511712807,63.2000007629,0.715517
Q9H0X9,Q9H0X9-1,879,SWISSMODEL,360,716,4ph7.3.A,-1.7387240738,0.7133852498000001,36.7816085815,0.405006
Q9H106,,197,SWISSMODEL,30,169,2wng.1.A,-1.171041265,0.7204203161,47.4820137024,0.705584
Q9H112,Q9H112-1,138,SWISSMODEL,31,138,1g96.1.B,-1.6625634105,0.7127472951,27.0270271301,0.775362
Q9H114,,145,SWISSMODEL,28,137,1g96.1.B,-2.2726530633,0.6890021362000001,27.678571701,0.751724
Q9H115,Q9H115-1,298,SWISSMODEL,8,292,3j96.1.H,-2.0785268559,0.6908630535,83.2191772461,0.95302
Q9H116,Q9H116-1,711,SWISSMODEL,314,598,5wjq.1.C,-2.7495101385,0.6639308559,38.4341621399,0.399437
Q9H158,Q9H158-1,963,SWISSMODEL,21,658,6vg4.1.A,-2.6094057369,0.6722787566,45.4545440674,0.661475
Q9H159,Q9H159-1,772,SWISSMODEL,44,582,7a7d.1.B,-5.5298758446,0.5800480576,25.6653995514,0.696891
Q9H160,Q9H160-1,280,SWISSMODEL,25,123,4afl.1.A,0.27830376360000003,0.7907684737,29.2929286957,0.35
Q9H190,Q9H190-1,292,SWISSMODEL,104,273,5g1e.1.A,1.190218393,0.8183520127,66.8393783569,0.578767
Q9H1B5,Q9H1B5-1,865,SWISSMODEL,157,865,6ej8.1.A,-0.8266263890000001,0.7346536117,61.6033744812,0.818497
Q9H1C0,,372,SWISSMODEL,21,307,5xsz.1.A,-3.5936791741,0.6293153834,38.0281677246,0.768817
Q9H1F0,,79,SWISSMODEL,47,78,1udk.1.A,-1.8554403859000002,0.542320232,37.5,0.392405
Q9H1H1,Q9H1H1-1,148,SWISSMODEL,1,72,6x46.1.A,-2.1939709172,0.6575384085,41.8918914795,0.47973
Q9H1J7,,359,SWISSMODEL,47,359,6ahy.2.B,-1.91696847,0.7053917343,47.7124176025,0.869081
Q9H1M0,Q9H1M0-1,184,SWISSMODEL,78,183,5ijn.1.H,-3.4880097925,0.6015453389000001,55.6291389465,0.570652
Q9H1M4,,99,SWISSMODEL,22,56,6mjv.1.A,-1.6228984461,0.5697574591,59.375,0.343434
Q9H1R3,,596,SWISSMODEL,286,584,2x0g.1.A,-2.1841911962,0.6934603549,38.9610404968,0.5
Q9H1V8,,727,SWISSMODEL,60,673,6zbv.1.A,-6.2194082961,0.5459740701,39.0109901428,0.843191
Q9H1X1,Q9H1X1-1,276,SWISSMODEL,4,276,7jr9.1.A,-3.9253376685,0.6155523786,30.952381134,0.985507
Q9H1Y3,Q9H1Y3-1,402,SWISSMODEL,38,329,5dgy.1.B,-4.5655492333000005,0.5956082327000001,30.344827652,0.723881
Q9H1Z4,Q9H1Z4-1,485,SWISSMODEL,137,483,2gnq.1.A,-6.0059203366,0.5655562984,28.025478363,0.713402
Q9H211,,546,SWISSMODEL,166,353,2zxx.2.C,-2.8977828104,0.6616262206,83.163269043,0.342491
Q9H213,,219,SWISSMODEL,80,201,6wjh.1.A,-0.5597239381,0.7540782813,37.3015861511,0.552511
Q9H223,,541,SWISSMODEL,22,536,2qpt.1.B,-0.7129735229,0.7386300326,68.4701461792,0.950092
Q9H228,Q9H228-1,398,SWISSMODEL,14,320,3v2w.1.A,-3.9062773577,0.6326007269,49.8371353149,0.768844
Q9H252,Q9H252-1,994,SWISSMODEL,3,715,5va1.1.D,-3.679896648,0.6348250383,76.3046569824,0.716298
Q9H267,Q9H267-1,617,SWISSMODEL,9,616,4bx9.2.A,-2.8155877256,0.6650649801,33.099822998,0.983793
Q9H269,Q9H269-1,839,SWISSMODEL,518,833,5buz.2.B,-2.168447789,0.6964513214,33.8558006287,0.375447
Q9H293,Q9H293-1,177,SWISSMODEL,72,175,1jpy.2.A,-5.6852344464,0.5512073455000001,32.2916679382,0.581921
Q9H2A2,Q9H2A2-1,487,SWISSMODEL,8,486,4i25.1.A,-0.4776322435,0.7468640174000001,43.6325683594,0.98152
Q9H2B2,Q9H2B2-1,425,SWISSMODEL,151,424,3hn8.1.A,-3.4516693484,0.6345873112,39.4833946228,0.642353
Q9H2B4,Q9H2B4-1,701,SWISSMODEL,40,690,6rtc.1.A,-4.2976192718,0.6132125156,30.4777603149,0.927247
Q9H2D1,,315,SWISSMODEL,21,303,1okc.1.A,-3.6961901613,0.6252544614000001,26.2589931488,0.895238
Q9H2E6,Q9H2E6-1,1030,SWISSMODEL,20,568,3okw.1.A,-0.36638892440000004,0.7507561345,95.6600341797,0.532039
Q9H2F3,Q9H2F3-1,369,SWISSMODEL,9,363,3wj7.1.A,-4.6326515283,0.6014906003,25.9146347046,0.95935
Q9H2I8,,198,SWISSMODEL,2,134,5mqf.1.W,-2.5515737479,0.6456380850000001,35.3448257446,0.666667
Q9H2K2,,1166,SWISSMODEL,57,768,5le2.2.A,-7.2481450361,0.5099812227,38.5416679382,0.609777
Q9H2M3,Q9H2M3-1,363,SWISSMODEL,8,362,4m3p.1.A,-0.8885087747,0.7324885065000001,77.9005508423,0.975207
Q9H2R5,Q9H2R5-1,256,SWISSMODEL,22,256,5ms3.1.A,-0.4973176546,0.7587858888,49.1071434021,0.914062
Q9H2S1,Q9H2S1-1,579,SWISSMODEL,118,497,6cno.1.A,-3.7804466651,0.636109808,44.2786064148,0.654577
Q9H2S5,Q9H2S5-1,420,SWISSMODEL,216,418,5hm7.1.A,-3.3490098525,0.644658497,37.7049179077,0.480952
Q9H2U1,Q9H2U1-1,1008,SWISSMODEL,54,989,5vhe.1.A,-2.5837436243000003,0.6731766078,94.2578582764,0.927579
Q9H2U2,Q9H2U2-1,334,SWISSMODEL,34,334,6c45.1.A,-2.2531233976,0.6838574385,62.2377624512,0.898204
Q9H2U9,Q9H2U9-1,754,SWISSMODEL,196,667,5y31.1.A,-3.6432474231,0.653989852,29.7413787842,0.624668
Q9H2X6,Q9H2X6-1,1198,SWISSMODEL,122,533,5y86.1.A,-5.0670516366,0.5939307743000001,30.9711284637,0.343072
Q9H2X8,,130,SWISSMODEL,4,95,2loq.1.A,-9.4995555316,0.2509432093,70.6521759033,0.7
Q9H306,,513,SWISSMODEL,30,464,1su3.2.A,-1.0428063813,0.7342735593,50.3432502747,0.846004
Q9H329,Q9H329-1,900,SWISSMODEL,84,400,6txq.1.A,-1.5880453681,0.7178964397,26.7100982666,0.351111
Q9H336,Q9H336-1,500,SWISSMODEL,54,245,3q2u.1.A,-3.8363908473,0.6275297663,35.9550552368,0.382
Q9H361,,631,SWISSMODEL,8,402,6r5k.1.E,-3.2428967934,0.6570498109,46.741153717,0.624406
Q9H3G5,,476,SWISSMODEL,70,469,1wpx.1.A,-2.9633339955,0.6675462109,26.8542194366,0.838235
Q9H3H1,Q9H3H1-1,467,SWISSMODEL,23,433,3eph.1.A,-2.4361475771,0.6862520118000001,34.5360832214,0.877944
Q9H3M0,,494,SWISSMODEL,18,417,5wie.1.B,-5.430375942,0.5813164444000001,36.0215072632,0.807692
Q9H3N8,Q9H3N8-1,390,SWISSMODEL,12,379,5cxv.1.A,-5.1034235098,0.5913265604,25.4794521332,0.941026
Q9H3R1,Q9H3R1-1,872,SWISSMODEL,569,869,1nst.1.A,-0.84391169,0.7445141468,72.3076934814,0.344037
Q9H3S1,Q9H3S1-1,761,SWISSMODEL,36,644,1olz.1.A,-3.4107586771,0.6442414823,39.8637123108,0.798949
Q9H3S3,,457,SWISSMODEL,111,455,7meq.1.A,-2.4882809713,0.6877364243,37.0056495667,0.752735
Q9H3T2,Q9H3T2-1,930,SWISSMODEL,26,573,3okw.1.A,-2.2806801468,0.6837800178,47.9779396057,0.588172
Q9H3U1,Q9H3U1-1,944,SWISSMODEL,20,934,6qdl.1.A,-2.8264350436,0.6646854604,32.4618721008,0.96822
Q9H3U7,Q9H3U7-1,446,SWISSMODEL,84,279,6o0d.2.A,-4.5167584854000005,0.5997067568000001,36.4963493347,0.43722
Q9H3V2,,200,SWISSMODEL,39,190,6y92.1.A,-5.3995126835,0.5119597423,29.5302009583,0.755
Q9H3W5,,708,SWISSMODEL,27,513,3zyi.1.A,-6.0213741163,0.5818908564,29.2803974152,0.686441
Q9H3Y0,,253,SWISSMODEL,57,246,3q2u.1.A,-2.7528961371,0.6680216089000001,33.5227279663,0.747036
Q9H3Y6,,488,SWISSMODEL,51,486,1k9a.1.A,-3.4957598569,0.6519254551,34.2723007202,0.891393
Q9H426,Q9H426-1,269,SWISSMODEL,101,248,2q3x.1.A,0.1135870992,0.7863998079000001,69.2307662964,0.546468
Q9H427,,330,SWISSMODEL,1,253,6rv2.1.A,-3.4004639164,0.6631074395000001,65.2173919678,0.763636
Q9H461,,694,SWISSMODEL,29,625,5v56.1.B,-6.5278820496000005,0.5316224286,27.9069766998,0.85879
Q9H479,,309,SWISSMODEL,2,309,3jr1.1.A,-4.7113926051,0.6028673393,26.6187057495,0.993528
Q9H497,Q9H497-1,397,SWISSMODEL,120,396,5j1s.1.A,-1.7423428378999999,0.7041656163000001,39.6363639832,0.695214
Q9H4A4,,650,SWISSMODEL,8,634,2xpy.1.A,-3.8243600998,0.6297706344,34.1176452637,0.963077
Q9H4A5,Q9H4A5-1,285,SWISSMODEL,45,283,3kn1.1.A,-1.2513270937,0.72724812,72.0647735596,0.835088
Q9H4A9,Q9H4A9-1,486,SWISSMODEL,70,419,6vgo.1.B,-0.36795308130000004,0.7507014087,67.8496856689,0.718107
Q9H4B0,Q9H4B0-1,414,SWISSMODEL,37,395,3zet.1.B,-2.140536022,0.6988896895000001,35.7357368469,0.864734
Q9H4B7,,451,SWISSMODEL,2,430,6s8l.1.B,-1.0176636354,0.7356616817,79.4930877686,0.949002
Q9H4D5,Q9H4D5-1,531,SWISSMODEL,196,507,4wyk.1.C,-3.4662834716,0.6478891334,56.2647743225,0.585687
Q9H4E5,Q9H4E5-1,214,SWISSMODEL,20,213,1a4r.1.A,-1.1638316977,0.7329758098,62.1052627563,0.901869
Q9H4F8,Q9H4F8-1,434,SWISSMODEL,91,290,6o0d.1.A,-4.9654255381,0.5809286034000001,37.0370368958,0.458525
Q9H4G0,Q9H4G0-1,881,SWISSMODEL,94,408,1e5w.1.A,-3.2150820136,0.6576935369,32.1428565979,0.356413
Q9H4G1,,147,SWISSMODEL,39,145,6uio.1.A,-4.5809278483,0.6119974719,27.3584899902,0.721088
Q9H4I8,Q9H4I8-1,314,SWISSMODEL,10,305,7al6.1.A,-4.6428990653,0.6011320654,29.1366901398,0.93949
Q9H4L4,,574,SWISSMODEL,340,572,3zo5.1.A,-3.8811034236,0.6227435354,35.1111106873,0.404181
Q9H4L7,Q9H4L7-1,1026,SWISSMODEL,494,1020,6g7e.1.A,-4.8466488021,0.6139563483,32.2981376648,0.512671
Q9H4M9,,534,SWISSMODEL,19,533,2qpt.1.B,-1.0739780392,0.7259994149,70.9737854004,0.962547
Q9H4Q4,,367,SWISSMODEL,27,214,5ecj.1.A,-4.0996361268,0.6119141018,36.3636360168,0.509537
Q9H4T2,,348,SWISSMODEL,231,348,5wjq.1.C,-2.0268174357,0.6738351352,51.6949157715,0.336207
Q9H4W6,Q9H4W6-1,596,SWISSMODEL,36,394,3mlp.1.A,-1.5823109408,0.7082141566,95.6521759033,0.600671
Q9H4X1,Q9H4X1-1,137,SWISSMODEL,30,81,3m7g.1.A,-3.0429613711,0.4389619341,32.6530609131,0.372263
Q9H503,Q9H503-1,90,SWISSMODEL,2,90,2ezx.1.A,-0.5314829445,0.7578079169,40.4494400024,0.977778
Q9H511,,634,SWISSMODEL,316,614,6hrl.1.A,-2.6661179081,0.675276222,27.208480835,0.470032
Q9H568,,366,SWISSMODEL,3,365,4efh.1.A,-1.7921143629,0.7110526117,33.6111106873,0.989071
Q9H596,,190,SWISSMODEL,20,181,2esb.1.A,-1.2122103563,0.7227826505,72.1590881348,0.847368
Q9H5H4,,540,SWISSMODEL,258,536,5wjq.1.C,-3.6276482029,0.629000218,46.263343811,0.514815
Q9H5I5,Q9H5I5-1,2752,SWISSMODEL,8,2752,6kg7.1.A,-6.3577592863,0.5411335255,90.684135437,0.997093
Q9H5J4,,265,SWISSMODEL,16,262,6y7f.1.A,-7.5888438097,0.5350254402,25.4166660309,0.928302
Q9H5Z1,Q9H5Z1-1,703,SWISSMODEL,23,700,3kx2.2.A,-1.2810110097,0.7187558648,47.6621398926,0.963016
Q9H607,,264,SWISSMODEL,146,257,5n7k.2.A,-0.2679935502,0.7742584869,42.8571434021,0.420455
Q9H609,,170,SWISSMODEL,32,168,6ml2.1.A,-4.3178668333,0.5529429177,27.8688526154,0.8
Q9H628,,205,SWISSMODEL,5,176,2atv.1.A,-3.4775468807,0.6278614639,36.8098144531,0.834146
Q9H649,,340,SWISSMODEL,15,335,4fzv.1.A,-2.4936265317,0.6844488508000001,34.3653259277,0.941176
Q9H672,Q9H672-1,318,SWISSMODEL,25,310,6mol.1.A,-1.5989380507000002,0.71008067,34.3283576965,0.896226
Q9H6A0,Q9H6A0-1,471,SWISSMODEL,49,453,6ekk.2.A,-3.9536898034,0.6324797308,26.2032089233,0.857749
Q9H6B4,,373,SWISSMODEL,19,227,3jz7.1.B,-2.1170879883,0.6982944557,32.682926178,0.557641
Q9H6B9,,360,SWISSMODEL,75,358,2zjf.1.B,-3.5041293695,0.6452432008,32.7402153015,0.786111
Q9H6D8,,234,SWISSMODEL,47,139,4lsd.2.A,-1.2275642542,0.7219725129,53.6082458496,0.393162
Q9H6F2,,299,SWISSMODEL,10,234,6iyz.1.C,-2.1570927595000002,0.6881040220000001,75.5102005005,0.749164
Q9H6Q4,Q9H6Q4-1,476,SWISSMODEL,64,464,4xdd.2.A,-3.6006363983,0.6445696594,26.8229160309,0.840336
Q9H6R0,Q9H6R0-1,707,SWISSMODEL,76,701,6ff7.1.v,-1.11265461,0.7246462213,47.5279121399,0.884017
Q9H6R3,Q9H6R3-1,686,SWISSMODEL,37,683,7knp.1.B,-2.5275495527,0.6751426935,34.1692771912,0.941691
Q9H6R4,Q9H6R4-1,1146,SWISSMODEL,80,1107,6rxz.53.A,-6.5191647918,0.5354863628000001,27.1938285828,0.896161
Q9H6R6,Q9H6R6-1,413,SWISSMODEL,14,293,6bmn.1.A,-4.1446592384,0.6084087920000001,26.9076309204,0.675545
Q9H6S0,,1430,SWISSMODEL,184,1171,5aor.2.A,-5.3471796119,0.576491104,37.9177360535,0.69021
Q9H6Z9,,239,SWISSMODEL,9,230,5lat.1.A,-0.2332145404,0.7699615444,62.2807006836,0.924686
Q9H707,,407,SWISSMODEL,88,403,5wjq.1.C,-5.1145879432,0.5878012598,38.7900352478,0.773956
Q9H756,,370,SWISSMODEL,31,223,2v9t.1.B,-3.9857274429,0.6212693329,28.1914901733,0.518919
Q9H765,,288,SWISSMODEL,22,286,3zng.1.A,-3.8803919025,0.6167921294,26.6666660309,0.916667
Q9H772,,168,SWISSMODEL,26,163,5hk5.1.D,-2.0091792288,0.6750274795,96.5986404419,0.815476
Q9H773,,170,SWISSMODEL,21,134,6sqw.1.C,1.0000104183,0.8015020669,75.8823547363,0.664706
Q9H7B2,,306,SWISSMODEL,12,291,7bt6.1.d,-4.0840941486,0.6108292774,46.7576789856,0.911765
Q9H7D0,Q9H7D0-1,1870,SWISSMODEL,1,1640,6tgc.1.A,-7.0147263072,0.5181479425000001,40.3977279663,0.876471
Q9H7F0,Q9H7F0-1,1226,SWISSMODEL,3,1196,7op3.1.A,-5.7251265877,0.5632677133,38.9621810913,0.973083
Q9H7H0,Q9H7H0-1,456,SWISSMODEL,143,427,6sgb.81.A,-4.1142967018,0.6091505024,28.7272720337,0.622807
Q9H7J1,,279,SWISSMODEL,142,266,2eef.1.A,-3.7726819382,0.5818319672,28.0,0.444444
Q9H7R0,Q9H7R0-1,627,SWISSMODEL,320,624,5v3j.2.C,-4.63030869,0.6052525893,47.3118286133,0.484848
Q9H7R5,,678,SWISSMODEL,205,509,5v3m.1.C,-4.2868377487,0.617964802,55.2287597656,0.448378
Q9H7X3,,374,SWISSMODEL,122,372,5wjq.1.C,-2.4377217181,0.6758134168000001,45.4545440674,0.668449
Q9H7X7,Q9H7X7-1,185,SWISSMODEL,2,176,6ian.2.C,-5.9039483261,0.5201538197,27.1676292419,0.940541
Q9H7Z7,,377,SWISSMODEL,100,373,2pbj.1.A,-1.7022412119,0.7087343587,98.9361724854,0.724138
Q9H808,Q9H808-1,572,SWISSMODEL,261,572,2ce9.2.A,-3.682937346,0.6398592194,34.7540969849,0.543706
Q9H857,Q9H857-1,520,SWISSMODEL,46,496,6fis.1.D,-2.9629199166999998,0.6599102064,27.3127746582,0.865385
Q9H898,Q9H898-1,229,SWISSMODEL,5,106,1zu1.1.A,-4.0640785579,0.5839696777,50.0,0.441048
Q9H8G1,,570,SWISSMODEL,202,508,5wjq.1.C,-4.9848671508,0.592854862,50.5338096619,0.536842
Q9H8H2,Q9H8H2-1,851,SWISSMODEL,230,759,6c0f.1.8,-5.8209771364,0.5802461594,37.8260879517,0.621622
Q9H8M1,Q9H8M1-1,238,SWISSMODEL,77,222,1t17.1.A,-6.1121868931,0.4780428725,26.2411346436,0.609244
Q9H8S5,Q9H8S5-1,307,SWISSMODEL,77,275,6gu2.1.B,-3.1692989169,0.6523059605,31.658290863,0.644951
Q9H8X2,,491,SWISSMODEL,1,469,6fl8.1.A,-5.3822383749,0.5990710915,31.6049385071,0.953157
Q9H8Y5,,726,SWISSMODEL,10,351,5whg.1.A,-4.9665876532,0.5995808491,29.3729381561,0.469697
Q9H903,Q9H903-4,347,SWISSMODEL,50,346,5tc4.1.B,2.0023074866,0.8348364508,72.8187942505,0.853026
Q9H974,Q9H974-1,415,SWISSMODEL,1,414,6fv5.1.A,-1.2266698253000001,0.7206571228,87.6811599731,0.995181
Q9H9A6,,602,SWISSMODEL,29,580,4mna.1.A,-9.7118633533,0.4446580833,25.5121040344,0.915282
Q9H9D4,,720,SWISSMODEL,350,630,5wjq.1.C,-2.8581591555,0.6601820465,38.5714302063,0.388889
Q9H9L3,,353,SWISSMODEL,178,344,1wlj.1.A,-1.3311742807,0.7213247973,48.7804870605,0.470255
Q9H9P2,Q9H9P2-1,273,SWISSMODEL,21,182,5ao5.1.A,-4.6130668612,0.5628458860000001,29.6296291351,0.589744
Q9H9P8,Q9H9P8-1,463,SWISSMODEL,47,458,3dme.1.A,-4.0448155258,0.6296676694000001,27.34806633,0.887689
Q9H9S3,Q9H9S3-1,476,SWISSMODEL,1,476,2wwb.1.A,-8.7318263857,0.5024089337000001,93.2773132324,0.997899
Q9H9T3,Q9H9T3-1,547,SWISSMODEL,85,546,6qk7.1.C,-2.1798152074,0.7002121932,75.0465545654,0.842779
Q9H9Y2,,349,SWISSMODEL,56,349,6c0f.1.K,-2.0984548195,0.6930870848,46.5034980774,0.839542
Q9H9Y6,Q9H9Y6-1,1135,SWISSMODEL,32,1134,4c2m.2.F,-2.3211988398,0.6823623732,45.2554740906,0.970925
Q9HA38,Q9HA38-1,289,SWISSMODEL,62,179,1zu1.1.A,-4.8953118564,0.5158353668,34.3137245178,0.404844
Q9HA64,,309,SWISSMODEL,1,309,6oid.1.A,-3.6367431137,0.6417120918,41.9014091492,0.996764
Q9HA65,Q9HA65-1,648,SWISSMODEL,265,595,5tuc.1.A,-1.1449700747,0.7355931447,63.5294113159,0.509259
Q9HA77,,564,SWISSMODEL,51,552,1u0b.1.B,-4.3593643082,0.6310051361,35.9030838013,0.888298
Q9HAC7,Q9HAC7-1,445,SWISSMODEL,44,424,4ed9.1.B,-1.9851495754,0.6941198709,39.7877998352,0.853933
Q9HAC8,,227,SWISSMODEL,17,135,2ksn.1.A,-4.9071776102,0.5184416157,76.4705886841,0.519824
Q9HAE3,Q9HAE3-1,211,SWISSMODEL,17,203,5x9a.1.A,-0.23075246770000002,0.7641606049,63.3333320618,0.881517
Q9HAF1,Q9HAF1-1,191,SWISSMODEL,8,102,5j9t.2.B,-1.6577581352,0.7026618994,25.8426971436,0.492147
Q9HAH1,,456,SWISSMODEL,114,448,5wjq.1.C,-4.3405056447,0.6214503543000001,43.0604972839,0.732456
Q9HAK2,Q9HAK2-1,575,SWISSMODEL,35,384,3mlp.1.A,-0.8499748382000001,0.7338367096,90.4145050049,0.606957
Q9HAT1,Q9HAT1-1,526,SWISSMODEL,23,254,1r1z.1.A,-2.1635635868,0.6911534474000001,48.945148468,0.439163
Q9HAT2,Q9HAT2-1,523,SWISSMODEL,25,514,7kmm.1.A,-5.3790198654,0.5996813124,30.6122455597,0.93499
Q9HAU8,,725,SWISSMODEL,27,675,2r59.1.A,-2.6473279374,0.6709519565000001,32.3283081055,0.893793
Q9HAV5,Q9HAV5-1,297,SWISSMODEL,2,136,3alq.1.F,-3.6388854245,0.5890567716,26.9230766296,0.451178
Q9HAV7,,217,SWISSMODEL,54,216,3a6m.1.A,-1.5290086695,0.721196876,29.6052627563,0.746544
Q9HAY2,,307,SWISSMODEL,71,284,5hvq.1.A,-1.8950534399,0.705100484,58.4112167358,0.693811
Q9HAY6,,547,SWISSMODEL,2,520,4f30.1.B,-3.2020549677,0.6515434873,40.1574821472,0.946984
Q9HB03,,270,SWISSMODEL,31,266,6y7f.1.A,-5.5673280463,0.5524560333,25.2173919678,0.87037
Q9HB14,,408,SWISSMODEL,16,284,3ukm.1.A,-5.722339285,0.5742928187,28.5140571594,0.656863
Q9HB15,,430,SWISSMODEL,35,303,3ukm.1.A,-6.3871779232,0.5521924117,30.1204814911,0.623256
Q9HB31,,190,SWISSMODEL,17,81,2m0c.1.A,-2.6471935703,0.6209791247,50.7692298889,0.336842
Q9HB55,Q9HB55-1,503,SWISSMODEL,26,497,5a1r.1.A,-1.1901882872,0.7318624563,75.7261428833,0.936382
Q9HB63,Q9HB63-1,628,SWISSMODEL,30,462,4wnx.1.A,-0.3528112558,0.7579900168,91.4549636841,0.687898
Q9HB89,,426,SWISSMODEL,24,364,6ko5.1.A,-6.1160477853,0.5584769308,37.7358474731,0.798122
Q9HBG4,,840,SWISSMODEL,3,835,6vq7.1.S,-3.8639492468,0.6283855122,63.4824676514,0.990476
Q9HBH0,Q9HBH0-1,211,SWISSMODEL,18,194,1e96.1.A,-1.3894077723,0.7206489124000001,49.2146606445,0.834123
Q9HBH5,,336,SWISSMODEL,37,335,3rd5.1.A,-3.6249540481,0.6390972692,44.1176452637,0.886905
Q9HBI6,,524,SWISSMODEL,46,519,6c94.1.A,-3.5707288815,0.660227741,42.9487190247,0.902672
Q9HBJ0,,212,SWISSMODEL,24,120,3nk3.1.B,-1.6580754729,0.7018704463000001,26.732673645,0.45283
Q9HBJ8,,222,SWISSMODEL,15,169,6m18.1.B,-3.791177018,0.5904019933,43.6170196533,0.693694
Q9HBK9,Q9HBK9-1,375,SWISSMODEL,38,327,5evj.1.A,-2.163000479,0.6891892620000001,47.4683532715,0.770667
Q9HBL6,Q9HBL6-1,345,SWISSMODEL,19,229,3zyi.1.A,-2.5611641848,0.6772800306,29.7169818878,0.608696
Q9HBM1,,224,SWISSMODEL,56,223,2ve7.2.A,-1.6993756370000002,0.7049516185,74.0740737915,0.745536
Q9HBM6,,251,SWISSMODEL,13,132,7egd.1.H,0.6475935568,0.8188826559,80.8000030518,0.474104
Q9HBT6,,801,SWISSMODEL,60,606,5erd.1.A,-5.0561717126,0.5866727205,26.879699707,0.681648
Q9HBT7,,761,SWISSMODEL,365,643,5wjq.1.C,-3.1501874804,0.6481172397,53.0249099731,0.365309
Q9HBT8,Q9HBT8-1,521,SWISSMODEL,212,489,5wjq.1.C,-2.4991940459,0.6734459075,50.3571434021,0.53167
Q9HBW0,,351,SWISSMODEL,29,310,4z35.1.A,-2.773109935,0.662553818,54.0925254822,0.80057
Q9HBX8,Q9HBX8-3,967,SWISSMODEL,39,547,4bss.1.A,-4.5075119115,0.6239031579000001,63.4194831848,0.525336
Q9HBX9,Q9HBX9-1,757,SWISSMODEL,19,385,6hlu.1.A,-7.0386783542,0.5225444503000001,26.3929615021,0.483487
Q9HBY0,,568,SWISSMODEL,2,568,7d3e.1.A,-4.1793616832,0.6221981133000001,31.6929130554,0.996479
Q9HBY8,Q9HBY8-2,367,SWISSMODEL,28,360,6npz.2.A,-2.6994614822000003,0.6799456060000001,50.1501502991,0.904632
Q9HBZ2,Q9HBZ2-1,717,SWISSMODEL,62,438,4f3l.1.A,-2.433406818,0.6844527629,42.9333343506,0.524407
Q9HC21,Q9HC21-1,320,SWISSMODEL,13,313,4c9h.1.A,-4.7208550245000005,0.5991719710000001,25.7731952667,0.9375
Q9HC23,Q9HC23-1,129,SWISSMODEL,28,127,1imt.1.A,-5.7372339713,0.48967923480000003,62.0253181458,0.767442
Q9HC29,Q9HC29-1,1040,SWISSMODEL,215,1040,5irm.1.A,-1.8680171053999999,0.6982180342000001,86.1985473633,0.793269
Q9HC35,Q9HC35-1,981,SWISSMODEL,223,864,4ci8.2.A,-2.4926476294,0.6763638219,60.4761886597,0.653415
Q9HC36,,420,SWISSMODEL,96,410,4x3m.1.A,-5.4684907537,0.5722467398000001,28.90625,0.747619
Q9HC56,Q9HC56-1,1237,SWISSMODEL,25,667,6vg4.1.A,-1.777940476,0.7013695833,34.8874588013,0.518998
Q9HC96,Q9HC96-1,672,SWISSMODEL,4,497,3bow.1.A,-4.9951103916,0.6147877639,31.938325882,0.733631
Q9HC97,Q9HC97-1,309,SWISSMODEL,19,286,5xsz.1.A,-4.3911202875,0.5964876622,30.9701499939,0.864078
Q9HC98,Q9HC98-1,313,SWISSMODEL,10,306,1opl.1.A,-5.4463758748,0.5674816415,30.3886928558,0.945687
Q9HCC0,Q9HCC0-1,563,SWISSMODEL,28,563,3u9r.1.F,-0.1286024467,0.7590756706,65.4205627441,0.950266
Q9HCE1,Q9HCE1-1,1003,SWISSMODEL,332,949,2xzp.1.A,-3.9406992487,0.6257002274,27.1126766205,0.615155
Q9HCE7,Q9HCE7-1,757,SWISSMODEL,219,751,6j1x.1.A,-2.7149542018,0.6788061621,50.5241088867,0.702774
Q9HCE9,Q9HCE9-1,1232,SWISSMODEL,62,891,6r7y.1.A,-5.3895681932,0.5750080368,36.8678627014,0.67289
