uniprot_id	n_sites	mean_d	permuted_d	p_value
Q6PIY5	25	13.84	35.13	0.0010
Q6PJG6	9	22.38	39.88	0.0010
Q6PJI9	13	34.69	43.41	0.0230
Q6PJT7	15	15.71	40.12	0.0010
Q6PK04	5	29.82	42.64	0.0589
Q6PK18	6	17.37	24.26	0.1399
Q6PKC3	16	12.55	51.00	0.0010
Q6PKX4	2	2.24	15.38	0.0030
Q6PML9	4	10.15	31.20	0.0060
Q6PP77	6	6.65	25.00	0.0010
Q6PUV4	22	12.51	37.47	0.0010
Q6Q759	2	3.08	31.56	0.0050
Q6QAJ8	1	0.00	0.00	0.0010
Q6QHC5	16	17.95	24.26	0.0010
Q6QHK4	25	25.53	45.36	0.0010
Q6QNK2	4	4.81	38.48	0.0010
Q6QNY0	34	30.96	53.24	0.0010
Q6R2W3	1	0.00	0.00	0.0010
Q6RFH5	5	16.40	23.02	0.1039
Q6RI45	193	44.57	54.49	0.0010
Q6T4P5	22	19.66	35.39	0.0010
Q6TCH4	18	21.91	25.89	0.0240
Q6UN15	12	17.98	49.71	0.0010
Q6UQ28	1	0.00	0.00	0.0010
Q6URK8	20	14.05	24.62	0.0010
Q6UUV9	37	22.85	51.95	0.0010
Q6UVK1	37	30.25	68.25	0.0010
Q6UW02	1	0.00	0.00	0.0010
Q6UW78	2	11.20	16.40	0.3087
Q6UWD8	3	5.43	28.37	0.0040
Q6UWH6	7	5.77	25.85	0.0010
Q6UWI4	40	15.88	42.83	0.0010
Q6UWJ8	10	6.93	30.87	0.0010
Q6UWL2	2	13.46	31.42	0.1588
Q6UWL6	6	26.36	64.90	0.0090
Q6UWN5	20	20.47	29.09	0.0070
Q6UWP7	2	2.70	13.73	0.0100
Q6UWS5	6	6.48	34.65	0.0010
Q6UX01	3	11.99	24.41	0.0589
Q6UX34	22	23.76	36.21	0.0020
Q6UX40	6	11.62	18.15	0.0270
Q6UX46	9	27.07	26.00	0.6004
Q6UX71	3	13.72	21.83	0.1508
Q6UX82	55	15.36	27.26	0.0010
Q6UXB0	2	2.48	21.23	0.0020
Q6UXC1	2	36.84	23.14	0.8761
Q6UXD5	40	32.04	60.35	0.0010
Q6UXD7	14	10.98	25.75	0.0010
Q6UXG2	4	33.95	41.19	0.3616
Q6UXI9	1	0.00	0.00	0.0010
Q6UXT8	4	38.34	24.97	0.9660
Q6UXT9	30	24.92	26.49	0.1778
Q6UYE1	16	24.85	26.39	0.3946
Q6V1P9	88	83.81	103.45	0.0010
Q6VAB6	27	29.93	37.99	0.0020
Q6VB84	39	18.78	42.04	0.0010
Q6VN20	11	27.08	35.99	0.0220
Q6VVB1	5	12.61	22.55	0.0090
Q6VY07	69	33.73	41.37	0.0010
Q6WCQ1	29	35.49	81.56	0.0010
Q6WRX3	5	32.64	34.86	0.3596
Q6X4W1	41	28.70	30.96	0.1229
Q6XR72	52	29.61	35.54	0.0010
Q6XUX3	14	38.52	53.67	0.0190
Q6XYB7	36	27.34	37.24	0.0010
Q6Y1H2	33	15.17	23.33	0.0010
Q6Y288	1	0.00	0.00	0.0010
Q6Y7W6	11	39.86	67.73	0.0030
Q6YHU6	1	0.00	0.00	0.0010
Q6YI46	5	15.47	22.28	0.0679
Q6ZMC9	114	38.60	45.81	0.0030
Q6ZMG9	4	11.65	24.16	0.0130
Q6ZMJ2	2	10.32	29.93	0.1419
Q6ZMK1	75	31.81	34.30	0.0170
Q6ZMN7	22	44.66	49.52	0.0839
Q6ZMN8	25	19.39	23.68	0.0040
Q6ZMP0	29	17.77	62.55	0.0010
Q6ZMZ0	70	29.47	38.82	0.0010
Q6ZMZ3	1	0.00	0.00	0.0010
Q6ZN01	21	20.82	44.99	0.0010
Q6ZN04	65	33.43	40.80	0.0010
Q6ZN16	52	28.49	50.55	0.0010
Q6ZN28	1	0.00	0.00	0.0010
Q6ZN30	26	23.63	42.35	0.0010
Q6ZN84	5	4.94	45.79	0.0010
Q6ZNB6	1	0.00	0.00	0.0010
Q6ZNC4	10	22.05	41.98	0.0010
Q6ZNE5	4	92.98	59.38	0.9441
Q6ZNE9	1	0.00	0.00	0.0010
Q6ZNG2	1	0.00	0.00	0.0010
Q6ZNJ1	22	32.59	58.90	0.0010
Q6ZPD9	10	24.19	32.41	0.0140
Q6ZQN5	11	30.36	38.80	0.1538
Q6ZRF8	46	42.87	70.24	0.0010
Q6ZRH7	26	37.23	44.34	0.0290
Q6ZRK6	1	0.00	0.00	0.0010
Q6ZRP0	2	2.99	19.82	0.0200
Q6ZRR7	12	49.91	54.98	0.2448
Q6ZRT6	9	41.93	39.33	0.6174
Q6ZS11	68	20.30	34.98	0.0010
Q6ZS17	16	40.96	42.94	0.2737
Q6ZS30	11	60.14	71.99	0.1548
Q6ZS81	17	50.14	62.04	0.0340
Q6ZS82	60	25.41	31.16	0.0040
Q6ZSB9	4	15.95	30.35	0.0160
Q6ZSC3	1	0.00	0.00	0.0010
Q6ZSG1	13	12.90	32.07	0.0010
Q6ZSJ8	51	27.68	37.16	0.0010
Q6ZSJ9	44	37.24	50.99	0.0010
Q6ZSS7	9	16.52	28.29	0.0030
Q6ZST4	1	0.00	0.00	0.0010
Q6ZSZ6	7	20.87	40.87	0.0030
Q6ZT07	22	37.18	45.05	0.0170
Q6ZT12	229	43.22	58.90	0.0010
Q6ZT21	7	5.02	27.36	0.0010
Q6ZT89	32	22.62	26.07	0.0140
Q6ZTA4	60	47.89	66.52	0.0010
Q6ZTI6	33	37.34	52.11	0.0010
Q6ZTR5	226	59.22	86.72	0.0010
Q6ZTW0	143	27.62	29.44	0.0140
Q6ZTZ1	3	4.24	25.39	0.0010
Q6ZU35	16	18.59	56.12	0.0010
Q6ZU64	8	67.57	74.06	0.2458
Q6ZU67	16	27.74	35.42	0.0250
Q6ZUJ8	4	25.71	38.23	0.0999
Q6ZUM4	78	37.06	43.15	0.0010
Q6ZUT9	42	39.71	51.70	0.0010
Q6ZUU3	6	15.52	34.77	0.0030
Q6ZUX3	5	22.36	28.62	0.1199
Q6ZUX7	6	21.07	23.34	0.3207
Q6ZV29	27	23.16	46.12	0.0010
Q6ZV89	6	16.46	21.87	0.0819
Q6ZVH7	13	26.62	40.41	0.0020
Q6ZVK1	36	22.48	34.76	0.0010
Q6ZVM7	10	8.76	30.82	0.0010
Q6ZVW7	17	25.18	34.95	0.0010
Q6ZVX9	70	24.49	28.19	0.0020
Q6ZW05	5	11.40	35.11	0.0010
Q6ZW13	2	2.49	27.18	0.0040
Q6ZW31	78	30.69	35.28	0.0010
Q6ZW49	54	30.21	40.85	0.0010
Q6ZWE6	22	17.66	36.21	0.0010
Q6ZWH5	3	36.10	30.16	0.7393
Q6ZWT7	32	23.15	28.91	0.0010
Q70CQ1	65	35.34	35.97	0.3467
Q70CQ4	71	17.68	43.46	0.0010
Q70E73	1	0.00	0.00	0.0010
Q70EK8	1	0.00	0.00	0.0010
Q70EL2	4	6.47	28.22	0.0010
Q70EL4	77	21.23	40.42	0.0010
Q70J99	3	75.40	52.77	0.8272
Q70JA7	48	32.40	44.43	0.0010
Q70SY1	1	0.00	0.00	0.0010
Q70UQ0	3	4.08	98.34	0.0020
Q70Z53	1	0.00	0.00	0.0010
Q717R9	50	33.77	43.78	0.0010
Q71F56	85	22.28	43.45	0.0010
Q71H61	2	2.89	24.40	0.0090
Q71RC2	3	23.10	24.06	0.4715
Q71RH2	19	21.47	24.85	0.0380
Q71SY5	47	15.66	32.91	0.0010
Q75N03	3	7.07	31.03	0.0030
Q75N90	2	19.81	36.50	0.1518
Q75T13	2	27.96	20.97	0.7672
Q75VX8	165	28.34	37.65	0.0010
Q75WM6	1	0.00	0.00	0.0010
Q765P7	53	38.82	51.13	0.0010
Q76B58	1	0.00	0.00	0.0010
Q76EJ3	9	10.21	23.02	0.0010
Q76FK4	1	0.00	0.00	0.0010
Q76G19	140	38.83	46.88	0.0010
Q76KP1	168	39.04	41.33	0.0230
Q76N89	24	35.78	46.43	0.0020
Q76NI1	13	30.73	42.71	0.0010
Q7KZ85	131	55.26	57.52	0.0979
Q7KZN9	2	3.56	15.10	0.0180
Q7L014	158	34.28	44.48	0.0010
Q7L0J3	62	19.99	37.16	0.0010
Q7L0R7	8	8.59	35.77	0.0010
Q7L0X2	1	0.00	0.00	0.0010
Q7L190	2	3.02	19.23	0.0190
Q7L1Q6	36	31.74	39.57	0.0010
Q7L1V2	10	23.90	26.62	0.1618
Q7L211	7	10.00	30.46	0.0010
Q7L2K0	11	12.28	45.59	0.0010
Q7L311	27	14.58	28.21	0.0010
Q7L4E1	2	13.78	17.32	0.3846
Q7L4I2	10	35.01	41.74	0.1409
Q7L4P6	37	22.87	39.81	0.0010
Q7L5A3	2	2.92	12.84	0.0170
Q7L5L3	1	0.00	0.00	0.0010
Q7L5N7	21	21.15	35.35	0.0010
Q7L5Y6	2	9.24	17.13	0.1518
Q7L622	18	21.29	39.42	0.0010
Q7L775	41	21.33	36.55	0.0010
Q7L7X3	102	51.83	69.96	0.0010
Q7L804	2	18.82	18.67	0.5475
Q7L8L6	1	0.00	0.00	0.0010
Q7L9B9	4	14.99	24.71	0.0450
Q7LBC6	269	37.18	42.67	0.0010
Q7LFL8	20	12.88	44.97	0.0010
Q7LFX5	9	17.40	28.44	0.0040
Q7LGC8	25	17.17	32.01	0.0010
Q7M4L6	2	8.81	22.89	0.1109
Q7RTP6	45	25.04	48.32	0.0010
Q7RTS1	11	23.12	35.86	0.0040
Q7RTS3	60	27.23	45.07	0.0010
Q7RTS9	1	0.00	0.00	0.0010
Q7RTU3	7	5.80	38.08	0.0010
Q7RTU4	92	39.47	43.85	0.0010
Q7RTU9	269	52.78	56.60	0.0030
Q7RTV5	41	16.55	20.79	0.0010
Q7RTW8	95	28.20	43.30	0.0010
Q7Z2D5	28	24.73	32.10	0.0060
Q7Z2H8	2	2.63	14.53	0.0060
Q7Z2K6	9	20.17	34.42	0.0020
Q7Z2W4	22	26.76	36.86	0.0010
Q7Z2X4	3	4.03	16.18	0.0020
Q7Z2Y5	59	24.59	41.16	0.0010
Q7Z2Z1	15	14.83	45.57	0.0010
Q7Z333	26	45.83	51.07	0.0569
Q7Z353	21	21.44	39.05	0.0010
Q7Z388	2	2.11	18.08	0.0010
Q7Z3B3	15	43.24	50.52	0.0759
Q7Z3B4	8	27.43	44.27	0.0210
Q7Z3E1	26	22.48	33.14	0.0010
Q7Z3E2	6	5.41	103.01	0.0010
Q7Z3F1	13	17.02	34.51	0.0010
Q7Z3G6	20	49.95	45.33	0.7852
Q7Z3J2	63	31.79	53.11	0.0010
Q7Z3J3	91	34.09	54.20	0.0010
Q7Z3K3	42	36.77	45.46	0.0010
Q7Z3K6	9	8.04	39.47	0.0010
Q7Z3U7	30	80.61	86.42	0.1998
Q7Z3Z0	1	0.00	0.00	0.0010
Q7Z401	61	44.53	51.67	0.0020
Q7Z402	2	9.06	20.39	0.0939
Q7Z403	11	18.53	39.57	0.0010
Q7Z408	665	79.21	74.19	1.0000
Q7Z412	3	4.56	23.81	0.0020
Q7Z422	18	12.89	36.61	0.0010
Q7Z429	3	9.81	20.54	0.0519
Q7Z434	1	0.00	0.00	0.0010
Q7Z460	72	41.40	49.15	0.0010
Q7Z494	10	22.63	46.06	0.0010
Q7Z4G4	2	3.07	16.45	0.0100
Q7Z4H4	3	4.21	23.24	0.0020
Q7Z4K8	39	57.75	64.24	0.0869
Q7Z4Q2	39	14.55	35.94	0.0010
Q7Z4R8	1	0.00	0.00	0.0010
Q7Z4S6	17	56.36	57.46	0.4505
Q7Z4T9	2	33.98	47.45	0.3676
Q7Z569	31	28.99	62.64	0.0010
Q7Z5A7	35	21.95	30.16	0.0030
Q7Z5A8	4	7.45	27.81	0.0040
Q7Z5D8	6	5.34	34.33	0.0010
Q7Z5G4	23	13.35	21.80	0.0010
Q7Z5L9	64	22.96	40.51	0.0010
Q7Z5M5	4	22.62	31.67	0.1249
Q7Z5M8	14	9.12	27.11	0.0010
Q7Z5N4	9	41.06	62.80	0.0120
Q7Z5V6	3	3.97	35.83	0.0010
Q7Z695	6	8.55	25.79	0.0010
Q7Z698	22	21.10	30.25	0.0020
Q7Z699	4	15.54	20.57	0.1309
Q7Z6G3	10	13.83	32.73	0.0010
Q7Z6G8	35	39.75	45.39	0.0110
Q7Z6I8	2	2.40	19.89	0.0040
Q7Z6J0	18	24.55	34.97	0.0010
Q7Z6J2	36	25.45	37.09	0.0010
Q7Z6J8	3	5.29	19.60	0.0040
Q7Z6K1	1	0.00	0.00	0.0010
Q7Z6K5	5	10.65	22.25	0.0090
Q7Z6L0	5	6.21	39.93	0.0010
Q7Z6L1	39	32.10	45.72	0.0010
Q7Z6M2	30	30.63	31.47	0.3417
Q7Z6R9	6	7.66	28.11	0.0010
Q7Z6Z6	27	16.79	28.56	0.0010
Q7Z739	23	18.98	26.88	0.0040
Q7Z745	4	73.32	65.04	0.6334
Q7Z7A4	13	20.98	33.53	0.0010
Q7Z7F0	10	23.79	39.82	0.0030
Q7Z7G0	5	30.35	27.32	0.7063
Q7Z7H3	5	29.13	37.54	0.2488
Q7Z7K0	3	3.60	14.96	0.0010
Q7Z7L7	87	35.96	44.47	0.0010
Q7Z7L8	64	54.11	56.97	0.1039
Q7Z7M0	52	47.46	52.13	0.0599
Q7Z7N9	9	10.42	26.60	0.0010
Q86SE5	18	13.38	38.32	0.0010
Q86SH2	32	24.52	31.00	0.0050
Q86SM5	35	15.66	25.06	0.0010
Q86SP6	2	2.92	17.88	0.0170
Q86SQ0	2	37.81	31.35	0.7003
Q86SQ6	15	23.21	27.43	0.1089
Q86SX3	11	11.84	39.14	0.0010
Q86T03	16	14.04	37.01	0.0010
Q86T13	16	20.11	31.13	0.0010
Q86T24	46	25.33	34.73	0.0010
Q86T82	22	38.84	37.45	0.6863
Q86T96	1	0.00	0.00	0.0010
Q86TB9	14	35.42	37.57	0.3017
Q86TG1	2	12.64	12.97	0.5305
Q86TH1	316	50.37	47.98	0.9990
Q86TJ2	108	47.14	52.52	0.0030
Q86TL2	24	12.32	25.15	0.0010
Q86U38	3	15.52	25.14	0.1049
Q86U86	49	55.27	61.55	0.0220
Q86UB9	4	26.82	26.91	0.4955
Q86UD0	75	19.59	41.83	0.0010
Q86UD1	26	17.05	28.48	0.0010
Q86UD3	1	0.00	0.00	0.0010
Q86UE4	17	27.23	50.05	0.0010
Q86UF2	43	91.43	120.24	0.0040
Q86UG4	1	0.00	0.00	0.0010
Q86UL3	23	22.31	33.94	0.0010
Q86UL8	27	37.66	47.11	0.0010
Q86UN6	3	12.97	17.88	0.2168
Q86UP8	324	32.32	42.11	0.0010
Q86UR5	44	33.90	46.91	0.0010
Q86UT5	1	0.00	0.00	0.0010
Q86UT8	11	19.00	41.46	0.0010
Q86UU1	14	27.17	66.36	0.0010
Q86UW1	3	4.88	19.26	0.0030
Q86UW2	8	6.01	33.11	0.0010
Q86UW6	8	14.84	41.44	0.0010
Q86UW7	15	55.55	68.68	0.0739
Q86UW8	96	20.61	29.99	0.0010
Q86UZ6	73	27.72	34.25	0.0010
Q86V15	76	39.21	50.71	0.0010
Q86V40	1	0.00	0.00	0.0010
Q86V42	2	38.11	15.06	0.9510
Q86V85	3	5.75	24.40	0.0010
Q86V87	7	5.74	36.96	0.0010
Q86VB7	10	51.81	53.92	0.3576
Q86VD9	3	4.53	22.75	0.0010
Q86VE0	60	17.04	49.61	0.0010
Q86VF2	449	62.50	67.10	0.0010
Q86VF5	5	7.68	21.49	0.0010
Q86VF7	2	38.60	36.40	0.5704
Q86VI1	27	22.99	73.66	0.0010
Q86VI3	7	52.80	61.19	0.2517
Q86VI4	6	22.84	28.99	0.2388
Q86VM9	34	30.21	55.79	0.0010
Q86VP1	1	0.00	0.00	0.0010
Q86VP3	28	30.42	36.75	0.0030
Q86VQ1	6	7.09	45.74	0.0010
Q86VR2	6	19.02	40.14	0.0030
Q86VR7	182	45.73	77.15	0.0010
Q86VR8	81	25.07	27.15	0.0210
Q86VS8	17	28.82	117.80	0.0010
Q86VW0	18	64.07	85.22	0.0150
Q86VX2	11	9.98	27.24	0.0010
Q86VX9	29	24.64	29.01	0.0030
Q86VY9	2	2.27	22.46	0.0040
Q86VZ4	94	27.39	41.68	0.0010
Q86VZ5	49	18.10	37.34	0.0010
Q86VZ6	19	25.98	40.70	0.0010
Q86W33	4	10.54	19.77	0.0150
Q86W92	2	39.25	41.92	0.5345
Q86WA9	2	2.99	19.19	0.0080
Q86WG3	9	11.28	34.54	0.0010
Q86WI0	1	0.00	0.00	0.0010
Q86WI3	20	35.07	57.41	0.0010
Q86WN1	10	57.57	65.77	0.2278
Q86WR7	6	14.62	39.14	0.0010
Q86WU2	5	17.66	23.53	0.0729
Q86WX3	1	0.00	0.00	0.0010
Q86X02	29	45.30	60.35	0.0010
Q86X10	44	39.25	59.78	0.0010
Q86X24	3	3.89	15.82	0.0010
Q86X29	2	3.62	24.58	0.0220
Q86X52	19	51.84	43.95	0.9930
Q86X83	5	4.92	25.93	0.0010
Q86X95	13	37.27	46.27	0.0240
Q86XD5	5	6.21	33.21	0.0010
Q86XH1	2	2.29	22.01	0.0010
Q86XI2	8	47.38	49.87	0.3337
Q86XI8	250	31.95	35.18	0.0010
Q86XK2	170	35.48	52.89	0.0010
Q86XL3	36	23.09	44.95	0.0010
Q86XN8	139	36.60	44.69	0.0010
Q86XP1	48	24.05	47.24	0.0010
Q86XQ3	1	0.00	0.00	0.0010
Q86XR5	8	12.40	41.13	0.0010
Q86XT2	28	29.34	56.20	0.0010
Q86XT4	7	15.82	54.69	0.0010
Q86XZ4	1	0.00	0.00	0.0010
Q86Y13	2	3.72	29.88	0.0120
Q86Y22	61	29.29	70.09	0.0010
Q86Y37	3	5.11	22.24	0.0050
Q86Y56	170	22.18	60.48	0.0010
Q86YA3	5	33.11	32.66	0.5325
Q86YF9	1	0.00	0.00	0.0010
Q86YI8	37	26.70	48.69	0.0010
Q86YJ5	31	35.01	36.88	0.2807
Q86YJ7	104	35.65	35.66	0.4885
Q86YL5	7	21.67	33.42	0.0050
Q86YN1	28	32.46	27.20	0.9940
Q86YP4	5	13.30	37.24	0.0010
Q86YR7	4	36.64	46.02	0.2847
Q86YS7	49	21.40	34.71	0.0010
Q86YV9	66	17.45	49.49	0.0010
Q86YW9	50	57.22	61.60	0.1279
Q8HWS3	8	15.32	29.67	0.0010
Q8IU68	20	23.20	38.89	0.0010
Q8IU81	118	27.18	33.05	0.0010
Q8IUC6	2	4.12	21.47	0.0270
Q8IUD2	2	2.73	56.77	0.0040
Q8IUE1	25	10.40	43.45	0.0010
Q8IUK5	10	11.11	31.41	0.0010
Q8IUL8	94	36.27	43.93	0.0010
Q8IUR5	32	21.76	49.15	0.0010
Q8IUR6	19	16.98	40.60	0.0010
Q8IUW3	61	17.38	33.14	0.0010
Q8IUW5	5	26.97	38.65	0.0759
Q8IUX8	6	27.19	31.43	0.2378
Q8IV08	12	11.26	30.36	0.0010
Q8IV32	2	2.74	21.33	0.0110
Q8IV33	2	25.69	27.18	0.4725
Q8IV36	32	30.14	37.01	0.0020
Q8IV42	3	3.55	17.99	0.0010
Q8IV50	68	37.29	42.89	0.0050
Q8IV76	2	4.46	21.89	0.0260
Q8IVD9	7	30.95	31.11	0.4805
Q8IVF6	20	14.66	89.31	0.0010
Q8IVG5	2	20.37	27.88	0.3317
Q8IVH2	45	25.90	41.20	0.0010
Q8IVH8	18	28.64	38.14	0.0030
Q8IVI9	1	0.00	0.00	0.0010
Q8IVJ1	26	12.37	26.78	0.0010
Q8IVL5	32	18.92	38.18	0.0010
Q8IVN8	10	20.74	33.40	0.0190
Q8IVP5	3	3.86	19.03	0.0020
Q8IVQ6	1	0.00	0.00	0.0010
Q8IVV2	6	43.95	53.06	0.1059
Q8IVV8	14	8.62	22.75	0.0010
Q8IVW8	26	29.21	28.81	0.5984
Q8IW00	16	10.82	46.36	0.0010
Q8IW19	36	14.05	38.33	0.0010
Q8IW50	6	37.36	36.27	0.5654
Q8IW52	24	27.56	35.13	0.0030
Q8IW70	113	29.30	43.19	0.0010
Q8IWA0	6	26.12	33.33	0.1079
Q8IWA5	6	22.21	36.93	0.0100
Q8IWA6	2	2.69	20.63	0.0080
Q8IWB6	3	4.09	24.49	0.0010
Q8IWB7	14	24.90	28.04	0.1449
Q8IWB9	14	14.12	38.98	0.0010
Q8IWC1	11	7.32	53.53	0.0010
Q8IWD4	17	46.46	45.72	0.5485
Q8IWE5	47	23.91	41.52	0.0010
Q8IWF2	4	19.47	27.89	0.1009
Q8IWF6	9	22.09	31.12	0.0180
Q8IWG1	2	2.52	29.78	0.0020
Q8IWJ2	5	4.94	79.32	0.0010
Q8IWK6	17	11.33	60.24	0.0010
Q8IWR0	18	45.73	42.21	0.8422
Q8IWT3	25	54.74	67.01	0.0060
Q8IWV7	8	18.37	49.76	0.0010
Q8IWV8	20	36.70	53.84	0.0010
Q8IWW6	3	19.96	28.64	0.0969
Q8IWX5	14	12.24	26.52	0.0010
Q8IWX8	108	35.48	45.71	0.0010
Q8IWY4	19	56.37	59.55	0.3047
Q8IWY8	1	0.00	0.00	0.0010
Q8IWY9	19	11.78	46.54	0.0010
Q8IWZ8	15	21.13	45.16	0.0010
Q8IX01	8	24.10	47.21	0.0020
Q8IX03	13	12.48	45.57	0.0010
Q8IX07	44	38.34	43.84	0.0060
Q8IX12	62	43.71	56.47	0.0010
Q8IX15	7	9.75	36.93	0.0010
Q8IX30	21	56.59	60.74	0.2408
Q8IX90	11	7.30	45.45	0.0010
Q8IX94	74	98.87	121.44	0.0010
Q8IXF9	22	13.50	27.23	0.0010
Q8IXH6	46	23.69	46.84	0.0010
Q8IXM2	18	18.75	39.77	0.0010
Q8IXM6	4	4.83	21.42	0.0010
Q8IXM7	3	4.61	43.73	0.0010
Q8IXN7	51	18.65	26.54	0.0010
Q8IXQ3	26	45.19	41.76	0.8781
Q8IXR5	4	7.30	26.89	0.0010
Q8IXR9	4	8.07	23.09	0.0010
Q8IXT2	4	8.67	36.69	0.0010
Q8IXT5	3	3.95	25.67	0.0010
Q8IXU6	6	5.34	23.15	0.0010
Q8IXW0	4	11.99	37.84	0.0040
Q8IXW5	2	5.45	25.61	0.0400
Q8IXX5	12	12.40	28.03	0.0010
Q8IY17	283	39.18	46.80	0.0010
Q8IY18	5	49.94	56.97	0.2418
Q8IY21	8	38.23	44.67	0.1588
Q8IY22	113	47.91	47.58	0.5794
Q8IY33	4	11.64	25.32	0.0110
Q8IY47	23	32.13	36.86	0.0480
Q8IY49	3	5.27	17.51	0.0020
Q8IY50	14	24.85	27.74	0.2557
Q8IY57	27	14.05	44.48	0.0010
Q8IY63	4	43.02	53.62	0.1848
Q8IYA7	19	10.79	38.80	0.0010
Q8IYB5	14	11.24	40.91	0.0010
Q8IYD8	4	11.24	37.75	0.0020
Q8IYE1	1	0.00	0.00	0.0010
Q8IYF3	63	56.61	65.89	0.0020
Q8IYH5	13	24.52	42.29	0.0010
Q8IYI6	41	37.46	52.60	0.0010
Q8IYK2	47	44.95	56.93	0.0020
Q8IYL2	10	13.82	35.85	0.0010
Q8IYN2	1	0.00	0.00	0.0010
Q8IYP9	1	0.00	0.00	0.0010
Q8IYS0	1	0.00	0.00	0.0010
Q8IYS2	65	30.50	39.88	0.0010
Q8IYS8	1	0.00	0.00	0.0010
Q8IYT8	41	30.12	38.10	0.0020
Q8IYW2	35	45.29	62.30	0.0010
Q8IYW5	11	27.43	51.73	0.0020
Q8IYY4	3	3.61	40.37	0.0010
Q8IZ07	6	20.83	29.44	0.0300
Q8IZ08	27	29.39	30.13	0.4446
Q8IZ21	21	29.43	57.79	0.0010
Q8IZ40	21	39.10	48.54	0.0230
Q8IZ41	4	12.45	41.29	0.0050
Q8IZ52	67	32.22	47.03	0.0010
Q8IZA0	1	0.00	0.00	0.0010
Q8IZD0	6	37.92	44.25	0.2408
Q8IZD4	5	5.18	28.62	0.0010
Q8IZD6	1	0.00	0.00	0.0010
Q8IZE3	1	0.00	0.00	0.0010
Q8IZF2	1	0.00	0.00	0.0010
Q8IZF5	1	0.00	0.00	0.0010
Q8IZL8	32	25.52	43.09	0.0010
Q8IZN3	67	21.96	32.77	0.0010
Q8IZP9	29	46.39	45.91	0.5475
Q8IZQ1	36	31.08	64.05	0.0010
Q8IZQ8	1	0.00	0.00	0.0010
Q8IZR5	23	12.29	33.80	0.0010
Q8IZU9	45	61.58	71.19	0.0140
Q8IZV2	3	6.47	18.59	0.0280
Q8J025	1	0.00	0.00	0.0010
Q8N0S2	1	0.00	0.00	0.0010
Q8N0U4	42	17.76	29.92	0.0010
Q8N0W3	6	7.14	40.29	0.0010
Q8N0Z9	1	0.00	0.00	0.0010
Q8N108	2	14.40	23.27	0.2008
Q8N114	10	9.35	45.54	0.0010
Q8N140	1	0.00	0.00	0.0010
Q8N163	8	27.00	42.73	0.0440
Q8N187	2	11.98	17.89	0.2667
Q8N1B4	29	48.45	76.19	0.0060
Q8N1F7	10	31.64	49.84	0.0090
Q8N1G0	38	34.57	46.61	0.0010
Q8N1G1	56	32.70	45.25	0.0010
Q8N1L9	6	5.58	42.80	0.0010
Q8N1P7	529	37.44	39.71	0.0010
Q8N1W1	27	43.91	52.56	0.0120
Q8N205	1	0.00	0.00	0.0010
Q8N271	2	44.27	38.88	0.6334
Q8N283	9	42.78	62.45	0.0919
Q8N2G6	7	24.35	27.21	0.3057
Q8N2H4	1	0.00	0.00	0.0010
Q8N2K0	11	37.60	28.60	0.9321
Q8N2M4	2	2.24	11.72	0.0030
Q8N2R8	82	32.46	35.26	0.0210
Q8N2S1	88	67.22	72.43	0.0529
Q8N2U0	4	10.32	14.11	0.1199
Q8N2U9	1	0.00	0.00	0.0010
Q8N302	2	2.66	25.88	0.0050
Q8N307	126	20.88	31.41	0.0010
Q8N309	16	16.35	39.94	0.0010
Q8N336	1	0.00	0.00	0.0010
Q8N344	5	5.86	32.09	0.0010
Q8N357	2	2.44	13.72	0.0020
Q8N370	38	18.57	30.46	0.0010
Q8N386	4	16.84	29.33	0.1169
Q8N398	122	30.63	39.21	0.0010
Q8N3A8	18	30.90	36.21	0.0480
Q8N3F0	19	12.08	23.11	0.0010
Q8N3F8	40	13.94	37.80	0.0010
Q8N3F9	2	2.58	14.47	0.0040
Q8N3H0	7	7.20	29.07	0.0010
Q8N3J3	1	0.00	0.00	0.0010
Q8N3R3	2	3.60	20.78	0.0230
Q8N3S3	43	19.26	35.69	0.0010
Q8N3T6	6	37.66	41.24	0.3167
Q8N3V7	14	20.23	47.06	0.0010
Q8N3X1	1	0.00	0.00	0.0010
Q8N3X6	33	29.30	44.63	0.0010
Q8N3Y3	20	37.01	35.91	0.6663
Q8N3Z6	1	0.00	0.00	0.0010
Q8N414	77	26.67	31.24	0.0010
Q8N431	23	26.61	32.22	0.0120
Q8N443	13	45.97	71.48	0.0010
Q8N448	13	29.13	35.65	0.0480
Q8N468	46	24.25	26.98	0.0100
Q8N475	2	19.34	22.09	0.4595
Q8N4B5	59	47.35	52.35	0.0110
Q8N4C6	3	4.26	62.95	0.0010
Q8N4C8	189	40.51	48.95	0.0010
Q8N4K4	12	7.97	30.72	0.0010
Q8N4L1	95	36.28	42.91	0.0010
Q8N4L2	8	19.56	36.41	0.0030
Q8N4L8	6	8.67	34.61	0.0010
Q8N4M1	1	0.00	0.00	0.0010
Q8N4P6	25	21.51	29.42	0.0010
Q8N4T4	22	22.72	33.76	0.0010
Q8N4U5	1	0.00	0.00	0.0010
Q8N4X5	1	0.00	0.00	0.0010
Q8N4Y2	41	47.31	78.32	0.0010
Q8N511	3	4.69	33.35	0.0010
Q8N531	7	10.53	29.30	0.0010
Q8N554	4	14.34	29.24	0.0130
Q8N556	7	7.13	37.29	0.0010
