enst_id	length	syn_prob	syn_count	mis_prob	mis_count	syn_exp	mis_exp
ENST00000445041	243	1.745e-5	60	3.009e-5	93	109.81921808453275	188.77472837022853
ENST00000445061	1194	4.736e-5	352	1.206e-4	344	296.6514421862068	754.1436552656655
ENST00000445067	390	1.041e-5	101	2.616e-5	214	65.84399716591739	164.22606101083102
ENST00000445101	156	7.758e-6	46	1.695e-5	107	49.27833155850715	106.69597796247199
ENST00000445164	586	2.18e-5	145	5.021e-5	285	136.99140714646128	314.4539108819531
ENST00000445192	1404	3.582e-5	291	9.678e-5	767	224.5670601690447	605.3524958506914
ENST00000445193	124	3.583e-6	28	8.106e-6	45	23.199276539299895	51.45210668346144
ENST00000445202	98	2.339e-6	11	8.101e-6	36	15.428655115612749	51.420874282240824
ENST00000445203	2104	4.862e-5	154	1.33e-4	445	304.5220072937999	831.6000102927721
ENST00000445217	406	1.037e-5	85	3.098e-5	222	65.59413795615252	194.33409578749664
ENST00000445220	1724	1.142e-4	517	2.184e-4	577	714.1661817032879	1365.049423140748
ENST00000445224	244	6.091e-6	41	1.652e-5	65	38.86544899155661	104.00999145749975
ENST00000445307	214	7.613e-6	39	1.895e-5	56	48.37259192310954	119.18893845071499
ENST00000445323	673	2.524e-5	95	5.859e-5	150	158.47929918623922	366.79941532769124
ENST00000445327	555	2.203e-5	146	5.54e-5	317	138.42809760260923	346.87314334894364
ENST00000445355	824	4.29e-5	250	8.946e-5	464	268.7921402974249	559.628260463722
ENST00000445360	1453	3.261e-5	147	9.487e-5	422	204.5158585854147	593.4217185844193
ENST00000445369	217	1.226e-5	104	2.248e-5	180	77.39998561754216	141.2390137124639
ENST00000445409	414	1.321e-5	81	3.255e-5	247	83.33414184945758	204.1410697707674
ENST00000445478	414	1.659e-5	112	3.86e-5	180	104.44724507458824	241.9322752477025
ENST00000445506	469	1.288e-5	112	3.533e-5	347	81.27280336889748	221.50628484942519
ENST00000445560	89	3.284e-6	26	8.068e-6	23	21.331578946307566	51.21474043418482
ENST00000445590	158	3.815e-6	25	1.082e-5	70	24.648459955936083	68.4050540660072
ENST00000445593	317	1.652e-5	85	3.657e-5	175	104.00999145749975	229.2519203521358
ENST00000445632	652	1.765e-5	112	4.916e-5	318	111.06851413335704	307.8951066256255
ENST00000445648	450	3.409e-5	143	6.262e-5	208	213.7606493467145	391.97273071150084
ENST00000445716	247	4.869e-6	38	1.639e-5	63	31.232250133240147	103.19794902576396
ENST00000445726	185	9.258e-6	43	1.822e-5	47	58.648051924689405	114.62900787250629
ENST00000445755	223	1.203e-5	59	2.807e-5	132	75.96329516139421	176.15683827710308
ENST00000445771	348	7.813e-6	69	2.197e-5	181	49.62188797193384	138.05330878796192
ENST00000445819	1216	5.413e-5	402	1.217e-4	788	338.94011343890935	761.0147835341992
ENST00000445866	462	1.385e-5	89	3.772e-5	200	87.33188920569533	236.43537263287556
ENST00000445895	950	4.998e-5	185	1.032e-4	407	313.01722042580514	645.4548990179514
ENST00000445902	723	2.353e-5	139	6.599e-5	272	147.79781796879146	413.0233691341904
ENST00000445907	466	1.165e-5	98	3.201e-5	164	73.58963266862804	200.7679704389418
ENST00000445915	517	1.317e-5	110	3.511e-5	169	83.08428263969272	220.13205919571845
ENST00000445927	248	7.052e-6	64	1.762e-5	162	44.86831650615738	110.8811197260334
ENST00000445930	389	1.024e-5	75	2.996e-5	81	64.78209552441672	187.9626859384927
ENST00000445946	178	9.102e-6	55	2.225e-5	120	57.673601006606454	139.80232325631593
ENST00000445964	1189	5.239e-5	215	1.081e-4	268	328.07123781413793	676.0626522141467
ENST00000446023	445	2.437e-5	171	5.32e-5	234	153.0448613738535	333.1308868118764
ENST00000446044	382	1.382e-5	78	3.341e-5	159	87.1444947983717	209.51304278071188
ENST00000446050	410	9.044e-6	66	2.611e-5	188	57.3113051524474	163.91373699862493
ENST00000446090	467	1.433e-5	104	4.006e-5	194	90.33019972287366	251.05213640411986
ENST00000446108	401	1.268e-5	93	3.272e-5	95	80.0235073200732	205.20297141226806
ENST00000446113	622	1.434e-5	107	4.084e-5	249	90.39266452531487	255.92439099453466
ENST00000446125	552	1.664e-5	111	4.365e-5	317	104.75956908679433	273.47700048051604
ENST00000446148	620	1.432e-5	114	3.98e-5	286	90.26773492043245	249.42805154064826
ENST00000446157	82	3.649e-6	15	8.552e-6	57	23.611544235411916	54.23803687233963
ENST00000446160	544	1.435e-5	91	3.781e-5	220	90.4551293277561	236.9975558548465
ENST00000446175	587	1.205e-5	64	3.724e-5	213	76.08822476627664	233.43706211569724
ENST00000446176	617	1.958e-5	120	5.012e-5	222	123.12422100451153	313.89172765998217
ENST00000446197	546	1.627e-5	124	5.194e-5	254	102.44837139646937	325.2603217042833
ENST00000446231	3661	1.004e-4	763	2.693e-4	1360	627.9647543344112	1682.9952675665324
ENST00000446248	1276	7.367e-5	346	1.499e-4	526	460.9963374090435	937.1655264184255
ENST00000446293	447	1.669e-5	97	3.728e-5	214	105.0718930990004	233.6869213254621
ENST00000446344	291	1.238e-5	93	2.803e-5	189	78.14956324683673	175.90697906733823
ENST00000446378	4069	1.057e-4	776	2.666e-4	2051	661.0710996282551	1666.1297709074042
ENST00000446394	780	2.303e-5	114	5.757e-5	159	144.67457784673073	360.42800547868734
ENST00000446444	529	1.191e-5	150	3.542e-5	463	75.21371753209962	222.06846807139613
ENST00000446461	148	3.604e-6	22	1.395e-5	72	23.330452624426446	87.9565372301075
ENST00000446465	412	8.764e-6	67	2.766e-5	198	55.562290684093384	173.59578137701325
ENST00000446477	899	5.52e-5	158	1.009e-4	289	345.6238473001194	631.087994456472
ENST00000446510	221	4.884e-6	32	1.361e-5	86	31.32594733690197	85.83273394710618
ENST00000446524	309	7.408e-6	100	1.917e-5	257	47.092063473064634	120.56316410442173
ENST00000446526	385	1.621e-5	102	3.628e-5	144	102.07358258182208	227.4404410813406
ENST00000446620	338	8.524e-6	68	2.206e-5	172	54.06313542550423	138.61549200993286
ENST00000446632	420	1.115e-5	84	2.897e-5	238	70.46639254656729	181.77867049681242
ENST00000446656	335	9.484e-6	80	2.523e-5	189	60.059756459860864	158.41683438379803
ENST00000446702	1028	2.579e-5	268	7.051e-5	721	161.91486332050604	441.25745983761954
ENST00000446747	697	1.898e-5	166	5.069e-5	368	119.37633285803865	317.4522213991314
ENST00000446818	817	2.153e-5	160	5.7e-5	365	135.30485748054846	356.8675117395381
ENST00000446824	136	7.096e-6	68	1.824e-5	51	45.143161636898725	114.75393747738873
ENST00000446837	605	2.676e-5	167	5.762e-5	333	167.9739491573039	360.74032949089343
ENST00000446859	464	1.344e-5	76	3.5e-5	218	84.77083230560552	219.44494636886506
ENST00000446864	99	2.173e-6	12	5.807e-6	48	14.391739395088582	37.09144860222611
ENST00000446868	398	1.451e-5	98	3.589e-5	125	91.45456616681554	225.0043137861332
ENST00000446879	299	9.81e-6	67	2.261e-5	130	62.09610901944447	142.05105614419966
ENST00000446985	855	2.364e-5	21	6.766e-5	44	148.48493079564483	423.4549911418733
ENST00000446997	1118	2.845e-5	204	7.925e-5	301	178.53050076986924	495.8516971712415
ENST00000447017	645	2.905e-5	195	6.341e-5	366	182.27838891634215	396.90745010435694
ENST00000447036	314	1.037e-5	78	2.473e-5	165	65.59413795615252	155.29359426173727
ENST00000447079	1490	4.338e-5	302	1.19e-4	593	271.7904508146033	744.1492868750711
ENST00000447092	473	1.727e-5	133	4.941e-5	248	108.69485164059087	309.4567266866559
ENST00000447102	269	1.432e-5	66	2.798e-5	151	90.26773492043245	175.59465505513214
ENST00000447110	880	3.55e-5	213	8.106e-5	349	222.56818649092583	507.15782641310136
ENST00000447116	616	1.567e-5	123	4.068e-5	316	98.70048324999648	254.92495415547518
ENST00000447166	5388	1.283e-4	31	3.58e-4	78	802.2415531454011	2237.0580652201097
ENST00000447204	270	8.482e-6	71	2.027e-5	162	53.80078325525112	127.43429237295538
ENST00000447234	709	3.661e-5	166	6.991e-5	318	229.50177956190066	437.5095716911467
ENST00000447241	563	1.272e-5	72	3.69e-5	209	80.27336652983804	231.31325883269594
ENST00000447266	1112	2.669e-5	194	7.818e-5	487	167.53669554021542	489.16796331003144
ENST00000447280	409	1.501e-5	108	3.238e-5	167	94.57780628887629	203.07916812926672
ENST00000447306	463	1.47e-5	67	4.101e-5	170	92.64139741319862	256.98629263603533
ENST00000447313	2912	7.138e-5	423	2.043e-4	1012	446.6918976500052	1276.974051698635
ENST00000447342	479	1.512e-5	84	3.819e-5	157	95.26491911572964	239.37121834761265
ENST00000447346	764	2.204e-5	161	5.558e-5	344	138.4905624050504	347.9975097928855
ENST00000447353	552	1.107e-5	80	3.902e-5	248	69.96667412703758	244.5557969502335
ENST00000447370	698	2.936e-5	209	6.106e-5	419	184.21479779201982	382.22822153067136
ENST00000447393	904	5.172e-5	305	9.419e-5	395	323.88609605057655	589.1741120184167
ENST00000447404	672	1.851e-5	114	4.838e-5	172	116.44048714330154	303.02285203521075
ENST00000447411	547	1.39e-5	96	3.855e-5	213	87.64421321790142	241.61995123549642
ENST00000447419	478	2.39e-5	151	5.052e-5	331	150.10901565911644	316.3903197576307
ENST00000447459	331	2.097e-5	66	3.9e-5	124	131.80682854384042	244.43086734535106
ENST00000447510	865	2.611e-5	173	6.377e-5	458	163.91373699862493	399.1561829922406
ENST00000447511	631	1.948e-5	126	4.894e-5	277	122.49957298009939	306.5208809719188
ENST00000447532	263	1.051e-5	63	2.21e-5	122	66.468645190329525	138.86535121969771
ENST00000447540	2897	6.715e-5	497	2.046e-4	1036	420.26928621737136	1278.8479957718714
ENST00000447601	230	1.208e-5	56	2.423e-5	76	76.27561917360029	152.1703541396765
ENST00000447619	37	2.599e-6	8	4.102e-6	11	17.05273997908434	26.441199785998954
ENST00000447630	77	3.13e-6	20	7.349e-6	37	20.369620988712857	46.72352113866146
ENST00000447632	613	2.184e-5	135	4.94e-5	208	137.24126635622613	309.3942618842147
ENST00000447648	1165	6.127e-5	344	1.221e-4	576	383.5399823819369	763.5133756318478
ENST00000447654	107	4.544e-6	28	1.066e-5	23	29.202144053900657	67.40561722694775
ENST00000447676	426	2.095e-5	85	4.532e-5	130	131.681898938958	283.90862248819894
ENST00000447750	447	1.849e-5	104	4.243e-5	70	116.31555753841911	265.85629458268784
ENST00000447769	305	8.78e-6	72	2.217e-5	190	55.66223436799933	139.30260483678623
ENST00000447857	562	1.946e-5	103	4.748e-5	238	122.37464337521696	297.4010198155014
ENST00000447869	514	1.261e-5	105	3.395e-5	226	79.58625370298468	212.8861421125375
ENST00000447887	746	1.965e-5	129	5.293e-5	225	123.56147462160004	331.4443371459636
ENST00000447906	1114	3.033e-5	211	8.168e-5	454	190.27388362881766	511.03064416445676
ENST00000447944	783	2.15e-5	168	5.816e-5	367	135.11746307322483	364.113428822719
ENST00000448048	663	2.358e-5	60	5.687e-5	167	148.11014198099755	356.0554693078023
ENST00000448051	710	1.482e-5	48	4.456e-5	99	93.3909750424932	279.1612975026666
ENST00000448073	916	3.143e-5	225	7.822e-5	300	197.14501189735134	489.41782251979635
ENST00000448105	470	1.119e-5	78	3.081e-5	191	70.71625175633216	193.27219414599597
ENST00000448108	278	6.317e-6	48	1.839e-5	122	40.27715352672807	115.69090951400695
ENST00000448116	584	2.179e-5	155	5.32e-5	279	136.92894234402004	333.1308868118764
ENST00000448223	1091	2.408e-5	195	7.629e-5	384	151.2333821030583	477.36211564864186
ENST00000448226	526	1.967e-5	120	4.713e-5	238	123.68640422648247	295.2147517300589
ENST00000448228	296	1.268e-5	69	2.814e-5	179	80.0235073200732	176.5940918941916
ENST00000448232	1216	3.559e-5	254	8.892e-5	570	223.13036971289677	556.2551611318963
ENST00000448265	320	1.573e-5	80	3.322e-5	184	99.07527206464377	208.3262115343288
ENST00000448276	531	2.348e-5	99	5.603e-5	175	147.48549395658537	350.8084259027402
ENST00000448290	218	4.807e-6	72	1.433e-5	217	30.844968358104612	90.33019972287366
ENST00000448382	271	8.5e-6	68	2.179e-5	151	53.913219899645306	136.92894234402004
ENST00000448384	347	8.443e-6	45	2.239e-5	108	53.557170525730385	140.67683049049296
ENST00000448387	632	1.934e-5	14	4.83e-5	37	121.62506574592238	302.52313361568105
ENST00000448456	165	8.466e-6	26	1.918e-5	72	53.70083957134518	120.62562890686293
ENST00000448471	305	1.047e-5	91	2.604e-5	153	66.21878598056468	163.47648338153644
ENST00000448498	594	2.148e-5	157	4.659e-5	333	134.9925334683424	291.84165239823324
ENST00000448504	525	1.914e-5	122	4.499e-5	268	120.37576969709808	281.84728400763885
ENST00000448507	693	2.733e-5	194	6.084e-5	341	171.53444289645319	380.85399587696463
ENST00000448516	467	2.171e-5	107	4.762e-5	118	136.42922392449034	298.27552704967843
ENST00000448552	121	3.91e-6	27	9.93e-6	62	25.241875579127626	62.845686648739054
ENST00000448599	82	3.437e-6	16	7.289e-6	34	22.287290423658156	46.34873232401417
ENST00000448612	895	3.43e-5	204	7.895e-5	523	215.07241019798002	493.977753098005
ENST00000448616	461	2.935e-5	156	5.812e-5	289	184.15233298957858	363.86356961295417
ENST00000448622	426	9.546e-6	87	2.805e-5	214	60.4470382349964	176.03190867222065
ENST00000448666	837	3.294e-5	124	8.347e-5	258	206.5771970659748	522.2118438014342
ENST00000448696	208	4.97e-6	52	1.326e-5	125	31.863144637896415	83.64646586166366
ENST00000448775	373	1.011e-5	80	2.974e-5	178	63.97005309268092	186.58846028478598
ENST00000448803	614	1.97e-5	168	5.04e-5	364	123.87379863380613	315.64074212833617
ENST00000448827	200	5.567e-6	42	1.356e-5	116	35.592293343636946	85.52040993490012
ENST00000448841	363	1.335e-5	94	3.181e-5	173	84.20864908363458	199.5186743901175
ENST00000448864	110	2.963e-6	33	1.004e-5	31	19.326458787944564	63.53279947559242
ENST00000448903	939	4.704e-5	271	9.272e-5	347	294.65256850808794	579.9917860595581
ENST00000448921	418	1.518e-5	107	3.086e-5	248	95.63970793037694	193.58451815820206
ENST00000448943	160	1.064e-5	25	2.1e-5	33	67.28068762206533	131.99422295116406
ENST00000448984	452	1.024e-5	73	3.085e-5	165	64.78209552441672	193.52205335576085
ENST00000449022	1296	3.799e-5	226	9.981e-5	554	238.12192229878835	624.2793309903794
ENST00000449076	521	1.421e-5	96	3.938e-5	245	89.58062209357908	246.80452983811725
ENST00000449082	1956	6.009e-5	479	1.528e-4	1125	376.16913569387356	955.2803191263778
ENST00000449103	1838	1.041e-4	689	2.027e-4	883	651.0767312376607	1266.9796833080404
ENST00000449105	542	1.733e-5	125	4.449e-5	169	109.06964045523816	278.7240438855781
ENST00000449107	545	1.675e-5	130	4.028e-5	320	105.4466819136477	252.4263620578266
ENST00000449131	604	2.348e-5	132	5.203e-5	289	147.48549395658537	325.8225049262542
ENST00000449193	908	5.079e-5	204	9.433e-5	341	318.07686942354354	590.0486192525937
ENST00000449199	135	3.782e-6	26	8.957e-6	56	24.442326107880074	56.76786137120884
ENST00000449207	492	1.321e-5	91	3.601e-5	279	83.33414184945758	225.7538914154278
ENST00000449228	261	1.536e-5	36	3.728e-5	81	96.7640743743188	233.6869213254621
ENST00000449250	97	3.076e-6	17	8.943e-6	55	20.032311055530293	56.680410647791135
ENST00000449260	668	1.936e-5	152	4.856e-5	312	121.74999535080481	304.1472184791526
ENST00000449264	233	9.151e-6	55	2.034e-5	82	57.9796785385684	127.87154599004387
ENST00000449290	452	1.066e-5	108	3.123e-5	289	67.40561722694775	195.895715848527
ENST00000449291	538	3.086e-5	170	6.023e-5	320	193.58451815820206	377.04364292805053
ENST00000449302	164	5.215e-6	22	1.331e-5	60	33.39353229770618	83.95878987386973
ENST00000449309	573	1.479e-5	78	3.985e-5	234	93.20358063516956	249.74037555285435
ENST00000449317	455	1.871e-5	43	4.287e-5	95	117.68978319212583	268.6047458901013
ENST00000449465	98	4.513e-6	32	1.018e-5	73	29.00850316633289	64.40730670976944
ENST00000449470	192	5.231e-6	48	1.568e-5	58	33.49347598161213	98.76294805243768
ENST00000449498	189	4.924e-6	43	1.204e-5	120	31.575806546666826	76.02575996383543
ENST00000449534	604	3.663e-5	132	7.299e-5	237	229.62670916678312	456.7487308430409
ENST00000449549	402	3.237e-5	125	5.883e-5	176	203.0167033268255	368.2985705862804
ENST00000449552	348	1.247e-5	97	2.828e-5	207	78.71174646880766	177.4685991283686
ENST00000449561	591	2.313e-5	191	4.968e-5	387	145.29922587114288	311.1432763525687
ENST00000449576	975	3.725e-5	236	8.039e-5	484	233.49952691813843	502.97268464953993
ENST00000449590	593	2.808e-5	156	6.026e-5	260	176.2193030795443	377.2310373353742
ENST00000449592	339	1.482e-5	95	3.067e-5	156	93.3909750424932	192.397686911819
ENST00000449599	705	3.742e-5	170	7.038e-5	309	234.5614285596391	440.44541740588375
ENST00000449606	523	2.031e-5	137	4.847e-5	293	127.68415158272023	303.5850352571817
ENST00000449662	275	1.174e-5	75	2.422e-5	158	74.15181589059897	152.1078893372353
ENST00000449682	725	3.319e-5	199	8.173e-5	465	208.13881712700515	511.3429681766628
ENST00000449683	98	3.727e-6	16	8.685e-6	63	24.09876969445339	55.06881874480779
ENST00000449707	1687	4.997e-5	369	1.478e-4	971	312.9547556233639	924.0479179057702
ENST00000449726	519	1.348e-5	100	3.529e-5	212	85.02069151537039	221.25642563966034
ENST00000449740	336	8.332e-6	50	2.425e-5	155	52.86381121863289	152.29528374455896
ENST00000449742	481	1.605e-5	126	4.161e-5	287	101.07414574276265	260.7341807825082
ENST00000449759	297	1.654e-5	63	2.96e-5	87	104.13492106238219	185.71395305060898
ENST00000449771	923	3.437e-5	223	8.584e-5	486	215.5096638150685	537.0160019800022
ENST00000449802	2694	6.294e-5	398	1.84e-4	1034	393.9716043896198	1150.1705027429684
ENST00000449836	544	1.127e-5	78	3.66e-5	258	71.21597017586187	229.43931475945948
ENST00000449850	823	2.553e-5	139	6.398e-5	228	160.29077845703446	400.46794384350613
ENST00000449870	898	4.356e-5	298	8.592e-5	373	272.91481725854516	537.5157203995319
ENST00000449886	467	1.674e-5	110	3.907e-5	162	105.38421711120647	244.86812096243955
ENST00000449934	332	1.094e-5	68	2.663e-5	166	69.15463169530177	167.16190672556812
ENST00000449956	890	3.472e-5	224	7.456e-5	460	217.69593190051106	466.5557048263116
ENST00000449969	1129	5.354e-5	340	1.185e-4	609	335.2546900948777	741.0260467530103
ENST00000449977	136	3.621e-6	27	9.407e-6	70	23.436642788576513	59.57877748106351
ENST00000450035	166	4.322e-6	19	1.214e-5	77	27.815425439705685	76.65040798824758
ENST00000450049	256	6.776e-6	32	1.823e-5	60	43.14428795877984	114.69147267494752
ENST00000450053	2754	1.151e-4	726	2.676e-4	1357	719.7880139229973	1672.3762511515258
ENST00000450114	646	2.95e-5	90	6.609e-5	152	185.08930502619683	413.6480171586025
ENST00000450136	653	1.844e-5	135	5.679e-5	337	116.00323352621302	355.55575088827254
ENST00000450142	1030	2.792e-5	176	7.579e-5	334	175.21986624048486	474.2388755265811
ENST00000450169	91	2.905e-6	23	6.359e-6	30	18.96416293378552	40.53950569698117
ENST00000450189	521	2.026e-5	127	4.456e-5	84	127.37182757051416	279.1612975026666
ENST00000450251	1073	2.461e-5	171	7.462e-5	490	154.5440166324427	466.9304936409589
ENST00000450269	291	1.469e-5	54	3.236e-5	112	92.5789326107574	202.95423852438432
ENST00000450295	862	3.819e-5	229	7.677e-5	452	239.37121834761265	480.3604261658201
ENST00000450313	549	1.874e-5	130	5.034e-5	316	117.87717759944948	315.2659533136889
ENST00000450361	224	7.883e-6	57	2.025e-5	124	50.059141589022346	127.30936276807294
ENST00000450448	294	1.649e-5	90	3.598e-5	201	103.8225970501761	225.56649700810414
ENST00000450454	348	1.113e-5	76	2.909e-5	159	70.34146294168487	182.528248126107
ENST00000450456	205	4.79e-6	32	1.311e-5	65	30.738778193954545	82.70949382504543
ENST00000450471	429	1.24e-5	97	3.217e-5	225	78.27449285171916	201.76740727800123
ENST00000450521	382	1.116e-5	87	2.746e-5	211	70.5288573490085	172.34648532818898
ENST00000450536	796	2.332e-5	141	5.996e-5	322	146.48605711752595	375.3570932621377
ENST00000450537	892	3.939e-5	268	9.112e-5	439	246.86699464055846	569.9974176689636
ENST00000450565	176	1.446e-5	72	2.473e-5	114	91.14224215460946	155.29359426173727
ENST00000450602	158	5.522e-6	31	1.357e-5	53	35.31120173265148	85.58287473734133
ENST00000450660	177	5.188e-6	34	1.326e-5	94	33.224877331114904	83.64646586166366
ENST00000450662	490	1.091e-5	94	3.131e-5	200	68.96723728797814	196.3954342680567
ENST00000450673	177	4.897e-6	4	1.242e-5	7	31.407151580075546	78.3994224566016
ENST00000450689	1029	3.032e-5	173	7.697e-5	362	190.21141882637644	481.6097222146445
ENST00000450736	505	2.192e-5	123	4.7420000000000003e-005	289	137.74098477575586	297.0262310008541
ENST00000450752	318	8.947e-6	59	2.37e-5	112	56.70539656876761	148.85971961029213
ENST00000450791	1498	6.857e-5	450	1.373e-4	877	429.13928816402387	858.4598753424946
ENST00000450824	1080	4.958e-5	305	1.153e-4	641	310.5186283281566	721.0373099718215
ENST00000450845	205	6.76e-6	25	1.574e-5	69	43.04434427487389	99.13773686708497
ENST00000450849	371	2.016e-5	120	3.847e-5	179	126.747179546102	241.1202328159667
ENST00000450892	1775	5.334e-5	168	1.401e-4	388	334.00539404605337	875.9500200260347
ENST00000450895	139	5.49e-6	37	1.104e-5	71	35.11131436483959	69.77927971971393
ENST00000450966	1247	3.559e-5	234	9.097e-5	604	223.13036971289677	569.0604456323455
ENST00000450979	506	1.472e-5	128	4.11e-5	293	92.76632701808104	257.54847585800627
ENST00000450993	762	2.268e-5	144	6.259e-5	351	142.48830976128818	391.78533630417724
ENST00000451024	310	2.447e-5	52	4.292e-5	106	153.6695093982657	268.9170699023074
ENST00000451025	306	1.015e-5	63	2.834e-5	149	64.21991230244578	177.84338794301587
ENST00000451037	328	9.03e-6	67	2.573e-5	140	57.2238544290297	161.54007450585877
ENST00000451055	1205	5.914e-5	325	1.304e-4	614	370.23497946195806	815.3591616580562
ENST00000451060	438	1.449e-5	39	3.839e-5	103	91.3296365619331	240.62051439643693
ENST00000451085	708	1.658e-5	132	4.684e-5	314	104.38478027214704	293.40327245926363
ENST00000451102	307	1.389e-5	64	3.356e-5	131	87.58174841546021	210.4500148173301
ENST00000451127	150	9.631e-6	17	1.933e-5	40	60.977989055746725	121.56260094348116
ENST00000451130	543	1.695e-5	136	4.851e-5	251	106.69597796247199	303.83489446694654
ENST00000451137	381	1.709e-5	88	3.629e-5	198	107.570485196649	227.5029058837818
ENST00000451172	159	4.128e-6	34	1.139e-5	96	26.603608272346115	71.96554780515645
ENST00000451188	566	4.43e-5	90	8.271e-5	126	277.53721263919505	517.4645188159019
ENST00000451195	167	5.921e-6	46	1.436e-5	108	37.80354735005596	90.51759413019731
ENST00000451237	378	1.797e-5	120	3.876e-5	166	113.06738781147591	242.93171208676193
ENST00000451251	524	1.694e-5	123	4.535e-5	249	106.63351316003079	284.0960168955226
ENST00000451256	449	1.294e-5	106	3.444e-5	275	81.64759218354477	215.94691743215705
ENST00000451261	631	1.994e-5	109	5.139e-5	195	125.37295389239527	321.82475757001646
ENST00000451287	430	2.598e-5	79	5.45e-5	155	163.10169456688914	341.25131112923435
ENST00000451288	336	1.024e-5	50	2.512e-5	110	64.78209552441672	157.72972155694464
ENST00000451311	44	2.391e-6	12	3.998e-6	4	15.753472088307067	25.791565840610314
ENST00000451315	257	1.224e-5	61	2.477e-5	113	77.27505601265972	155.54345347150212
ENST00000451316	410	1.741e-5	115	3.767e-5	238	109.56935887476789	236.12304862066946
ENST00000451320	373	9.033e-6	71	2.517e-5	147	57.24259386976207	158.04204556915073
ENST00000451321	462	1.111e-5	104	3.133e-5	175	70.21653333680243	196.52036387293916
ENST00000451343	673	3.188e-5	130	6.93e-5	293	199.95592800720598	433.6992187422326
ENST00000451402	342	1.101e-5	79	2.889e-5	88	69.59188531239027	181.2789520772827
ENST00000451457	385	9.549e-6	64	2.829e-5	192	60.46577767572876	177.5310639308098
ENST00000451493	666	1.728e-5	132	4.613e-5	338	108.7573164430321	288.96827148593735
ENST00000451531	1075	3.79e-5	160	8.669e-5	406	237.5597390768174	542.3255101875054
ENST00000451548	308	1.183e-5	2	2.947e-5	13	74.71399911256991	184.9019106188732
ENST00000451558	588	1.679e-5	128	4.241e-5	289	105.69654112341256	265.7313649778054
ENST00000451578	185	6.011e-6	41	1.269e-5	77	38.36573057202689	80.0859721225144
ENST00000451590	189	9.056e-6	77	2.002e-5	72	57.38626291537686	125.872672311925
ENST00000451604	763	2.127e-5	162	5.925e-5	236	133.68077261707688	370.9220922888114
ENST00000451672	35	9.582e-7	33	3.119e-6	87	6.803515194529781	20.300909706027518
ENST00000451682	372	2.061e-5	107	4.137e-5	191	129.5580956559567	259.23502552391903
ENST00000451717	530	1.939e-5	106	4.104e-5	219	121.93738975812845	257.17368704335894
ENST00000451882	74	3.251e-6	8	7.533e-6	25	21.125445098251557	47.87287350357982
ENST00000451887	1062	2.816e-5	219	7.332e-5	555	176.71902149907402	458.81006932360094
ENST00000451899	549	1.498e-5	99	4.082e-5	199	94.39041188155264	255.7994613896522
ENST00000451944	263	6.63e-6	46	1.98e-5	126	42.2323018431381	124.49844665821827
ENST00000452015	279	2.384e-5	28	5.08e-5	71	149.73422684446913	318.1393342259848
ENST00000452027	261	6.968e-6	39	2.433e-5	113	44.34361216565117	152.79500216408866
ENST00000452085	958	2.631e-5	185	7.117e-5	399	165.16303304744923	445.3801367987397
ENST00000452112	90	3.773e-6	23	8.09e-6	49	24.38610778568298	51.352162999555496
ENST00000452135	424	1.189e-5	74	3.235e-5	130	75.0887879272172	202.8917737219431
ENST00000452145	658	2.148e-5	1	5.453e-5	5	134.9925334683424	341.43870553655796
ENST00000452236	1325	2.916e-5	196	8.86e-5	496	182.96550174319552	554.2562874537775
ENST00000452271	590	2.277e-5	158	4.639e-5	302	143.05049298325912	290.592356349409
ENST00000452313	414	1.201e-5	22	3.505e-5	73	75.83836555651179	219.75727038107112
ENST00000452319	1586	8.914e-5	442	1.724e-4	897	557.6293867856032	1077.711331911159
ENST00000452335	578	1.53e-5	125	4.248e-5	318	96.3892855596715	266.16861859489387
ENST00000452346	843	2.385e-5	176	6.477e-5	418	149.79669164691035	405.4026632363622
ENST00000452400	1464	4.049e-5	280	1.103e-4	618	253.7381229090921	689.804908751214
ENST00000452443	710	2.764e-5	180	6.284e-5	421	173.47085177213083	393.34695636520763
ENST00000452446	146	5.14e-6	42	1.257e-5	68	32.925046279397066	79.33639449321983
ENST00000452455	1173	3.054e-5	229	8.575e-5	532	191.5856444800832	536.4538187580312
ENST00000452508	3056	6.906e-5	568	2.052e-4	1384	432.2000634836434	1282.5958839183443
ENST00000452510	1032	2.361e-5	186	7.894e-5	190	148.2975363883212	493.9152882955638
ENST00000452555	421	2.054e-5	88	4.007e-5	85	129.12084203886818	251.11460120656108
ENST00000452588	977	4.443e-5	338	1.068e-4	576	278.34925507093084	667.9422278967887
ENST00000452633	781	3.122e-5	266	6.98e-5	566	195.83325104608582	436.8224588642933
ENST00000452676	840	1.954e-5	156	5.68e-5	498	122.87436179474668	355.6182156907138
ENST00000452681	419	1.784e-5	121	4.214e-5	236	112.25534537974012	264.0448153118926
ENST00000452722	442	1.953e-5	126	3.915e-5	168	122.81189699230546	245.3678393819693
ENST00000452733	399	1.657e-5	112	4.046e-5	150	104.32231546970581	253.55072850176848
ENST00000452779	78	2.382e-6	21	6.138e-6	46	15.697253766109972	39.15903356303033
ENST00000452790	451	1.249e-5	85	3.41e-5	92	78.8366760736901	213.82311414915574
ENST00000452796	231	1.061e-5	70	2.574e-5	151	67.09329321474168	161.60253930829998
ENST00000452803	354	8.605e-6	75	2.319e-5	174	54.569100325278065	145.67401468579015
